Batman - The Movie Review. But this for my kids and it was the most boring movie I have ever watched.The shows are more entertaining to watch then the movie 
Wonderful program, but flawed files... Okay, so to catch up on this exciting new series, I decided to try this revolutionary downloading program - Amazon Unbox! I selected the first 
The Ultimate @ss Wipe. Give me a break. This is the hokiest plot I have ever seen, read or dreamed of. The Ultimate Attraction is in reality the ultimate ca-ca. 
mumbles strikes again. Segall mumbles alot in this flick. Movie is disjointed and makes no sense. Characters are introduced that have no connection to the story. Segall stunt double is 
If I could give this movie less than 1 star I would. This movie is the worst piece of clap trap that I have ever seen. Built in the mold 
Star Trek: City on the Edge of Forever. My favorite show of the Trek series but there s no way I d buy another individual program from Amazon. It will 
Forgive me lord, I have blasphemized. So, a bunch of mafia gangsters come over and shoot each other up, then they go out west and shoot each other up there, 
Lost Souls. THE RULES OF ATTRACTION Lost SoulsAmos Lassen and Cinema PrideThe Rules of Attraction is a twisted story about sex, drugs, and college life. Three students at Camden College 
The most stupidest horror movie of all. THIS MOVIE IS GOD AWFUL. I MEAN POOR RENE ZELLWEGGER. BEING CAST IN THIS MOVIE. WHAT DID SHE TURN DOWN IF THIS IS 
Dissapointing. This DVD is a complete rip off, the performance is more focussed on Bonos sunglasses, with a camera in his sun glasses of all things, keep it simple and 
The Russians are Coming. Your service was excellant. The movie we ordered for a relative who could not find it. Why ; I have no idea as I did not 
Awful film barely saved by a couple of decent acting performances. The Next Generation is basically a remake of the original Texas Chainsaw Massacre, in fact up to an hour 
ehhh, so-so. it s a so-so film with Rourke in the IRA. Some good stuff. Look for Anthony Stewart Head as Rupert note: Anthony Stewart Head portraits another Rupert...Rupert Giles 
This is a comedy?. Seriously, I didn t even think that this was a comedy until I came here and saw people saying it wasn t funny. I got it 
Warning Incomplete Episode!!!. The episodes in this series have an average running time of 50 minutes. This one happens to be only 18 minutes. This mean sthat the file abruptly 
ugh. This is an extremely dry anime. The manga version by Masamune Shirow is filled with bits of humor. Not so for the anime. The character Batou was especially funny 
A very long political attack ad. I was trying to think of the best short description of what this is. Sure it s a propaganda film but that doesn t 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ. Me and a female friend went and watched this one in the theater. I ... was ... bored ... out ... of ... my ... skull. After about a 
Thirty Frames Per Second: The Visionary Art of the Music Video. Not exactly what I was thinking. The title is misleading, the text is unreadable. The idea is good but 
The Story of Jane. The title character does not get much screen time in this film. He doesn t even get any lines most of his yells are done so 
Survivor Rip Off. I have bought 2 seasons of Survivor on unbox and both of them are not complete. Very dissapointing. Guatemala episode 11 is from a completely different season 
AMAZON SUCKS. I live in the UK and Amazon doesn t allow me to download ANY off the NCIS shows. This service should be open to all amazon users......!!!!!!  
Dont get Fiji final week ... Dont dwnld Survivor, Thunderstorms & Sacrifice . Its my fault for not reading the whole thing. you would think that the last episode would 
Broadway s Lost Treasures. I can t write a review because I had to send both CD s back because they would not play. I just ordered another one yesterday, 
No Point & Very Blank. As I recall, 1967 was not the most prolific year for movies and Point Blank,in my opinion, would be one of the worst films I 
2 1 2 stars - I m sure it was more exciting in the early 70 s. I guess I missed the point. I can see how this film could 
not a horror movie except for the fact it is a horror to watch . sstephen king can blame no one but himself for this missfire of a movie,because HE 
Recycled but nominally workable throwback. I can t really bring myself to either like or dislike this movie entirely. Another entry in the future troopers genre, it uses science fiction 
Did not work. The ones that are posted twice do not work. If they are posted once, you can try to download it, but it might not work. The video 
Dont get Fiji final week ... Dont dwnld Survivor, Thunderstorms & Sacrifice . Its my fault for not reading the whole thing. you would think that the last episode would 
Okay for 30 years ago, maybe. This movie is laughable today. It s very dated, and it shows. It s not worth your time. The acting is so-so, but felt 
&quot;Turbulence 3: Heavy Metal&quot;. This is one of the worst films ever made! And I mean it!! One of the worst scripts I have ever come across. The acting is 
Classic Film But Terrible Video Transfer. This is a wonderful film. Some may say it s a bit slow paced and perhaps it s not geared for the MTV generation 
Columbia Wimps Out. Too bad Republic didn t make this serial because over there they at least had Commando Cody and Captain Marvel up in the skies. Instead we get 
So awful I turned it off. I saw this film on TV several years ago, and started watching it because William Hurt is one of my favorite actors. I got 
Poor support. This was my first download of this type and also my last. I did get it to play with my desktop where I downloaded it but moving it 
What s up with that?. I wish I had read the other reviews first. Though the quality of the episode and the video are top notch, the episode cuts off 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
bad baby, bad!. Okay, it s not high art but this film has something to say all be it in a round about fashion. It does make the viewer wonder 
Stupid. To put it succinctly, Brendan Fraser is a college senior who ends up writing a ridiculously long thesis, which is then swiped by Joe Pesci, the homeless dude who, 
So-so. Though this is by no means Argento s worst film his Phantom of the Opera was pure rubbish , this film is also not among his best, and was 
Kentucky Fried Movie. I remember this movie back in the 70 s as being much, much funnier. I bought it. I saw it and I will never watch it again. 
The Constant Gardener. I m starting to appreciate John LeCarre novels more than I did when he was all over the bestseller list. This film version of one was acted 
AMAZON SUCKS. I live in the UK and Amazon doesn t allow me to download ANY off the NCIS shows. This service should be open to all amazon users......!!!!!!  
These Were Real People, People. I waited over 30 years to see this film, and now that I have -- I m glad I waited that long. Its glaring defects 
My disc was defective too, and the movie wasn t worth it... I actually bought this DVD over a year ago but just decided to watch it. I m a 
what is it?. You need to list which movies are in the collection! I might buy it if I knew. Same goes for all the other collections. Sorry! Cesc  
Big name cast adds up to unfocussed dud. The worst movie of this genre. Incredible does describe this movie- incredibly bad! This movie doesn t know what it wants to 
The book is so much better!. I picked up the book at a yardsale without knowing much about it, and absolutely loved it! It is so smart, funny, and heartbreaking, 
Attempts To Be Provokative, Turns Out Ultra-Violent Gore. The ideas behind 15 minutes aren t bad at all. Take one Robert DeNiro, put him in New York, mix him with 
too bad Friday the 13th wasn t lucky for this movie. Let s understand two things about slasher horror from the 1980 s: first of all, they had a legacy 
garbology. Main Line, Main Line.... those Main Liners.... You like to look at those Main Liners, don t you Ginger... I mean Kitty? You the suffragette who just got offa 
Awful. Spend your money for some other DVD. If you re interested in watching this movie, just rent it  
Bad Device. I wish that Amazon can get it right, that when you create a service you do not have to go into some s computer and screw around, Shame 
Not Bad, but Not Great either. Children of Men transports us to the year 2027 where the world has not experienced a new birth in 18 years due to mass 
Good basis. This film is an integral one in the study of film adaptation of Jane Austen s most popular novel, Pride and Prejudice. It represents the beginning of a 
I ve been cheated by Amazon. It really sucks, tried to download but it s not able to be viewed in pc s outsided the united states. Crikey.I ll have 
The Tommyknockers got ahold of this movie... ...and put their own little spin on it!Going to split this into 2 reviews, one based on it from the book, the other 
.. nice idea but... When I came across this movie two key words caught my attention...1 - vagina... 2 - director s cut...I love Gabriella Hall but this movie is 
Missleading and Incorrect. This movie is entirely fictional and is NOT based on true events. First of all, the great Saviors family was killed by muslims, and so he chooses 
What about the missing episodes. Why should one buy this series? What about the missing episodes? Are they going to be added later, or this is it? I cannot believe 
Cant watch. I downloaded this program and it was garbled and video as if played in slow motion. This is the first of two downloads that didn t play. I 
Great movie, terrible print. I have been a big fan of this most fun of all kung fu flicks for more than twenty years, from originally seeing it in the 
Snore. Don t let the cover fool you, this film isn t half as fun as you may hope it is. Maybe it s my own fault, but I was 
waste of money. Dont purchase episode 5 of season 2, it s 7 minutes long and you dont get any of the Charlie Murphy Prince story. WTF!!! Can someone fix 
Bad Device. I wish that Amazon can get it right, that when you create a service you do not have to go into some s computer and screw around, Shame 
The blue fairy? Gimmie a break!. This movie was cheeseball beginning to end...I thought the concept was corny even before I watched it but decided to give it a try 
A lot of green light and not much else. Rule number one if you re making a Stephen King movie, especially if it s a TV movie; make it scary 
Did not work. The ones that are posted twice do not work. If they are posted once, you can try to download it, but it might not work. The video 
The Tommyknockers got ahold of this movie... ...and put their own little spin on it!Going to split this into 2 reviews, one based on it from the book, the other 
WARNING: Wrong Episode!. This item is supposedly titled UFOs: The First Encounters. It is, however, an episode about reincarnation. It is incorrectly labeled. DO NOT PURCHASE unless you are looking 
Better the 2nd time around with judicious use of the FF. I came to this film with the attitude of enjoying a bit of ridiculous camp . Emma Thompson and 
Van Gogh. Pure trash. Save your time and money. It does not belong in the catagory with Cezanne in Provence  
PURE GARBAGE. Gee another Steven Segal BOMB, wonder what this guy is thinking about??? The story takes place in Poland and a little girl whom Seagal has befriended via penpal 
Great movie, bad DVD. Can t add much to the discussion about the movie, but wanted to say that this DVD listed does not contain a widescreen presentation of School 
Beauty and the Beast Disney Special Platinum Edition . I was stuck with a bad copy and nothing has been done about it as of yet.  
possibly the most boring film I have seen... Unfortunately, I was made to watch this film in a French class I took. While I could appreciate the fountain and the 
Truth Stretching, and All-Out Fabrication. I saw this movie as a kid when it came out and liked it, but since then it has gone through something of a critical 
The book is better. This film is based on one of my favourite books, so I was really looking forward to seeing it. Despite great performances by Blanchett and Fienes, 
DUMB PERFORMANCES. Everything is this movie seems out of place. The old cliche &quot;good cop-bad cop&quot;, lived by Sutherland and his pal doesn t work at all! Dridget is in 
where s the love?. Although I applaud the fact that Zhang Yi-mou can portray a love story without reverting back to sexual escapades, this moving is just plain boring! When 
Sofia Milos is all the money!. The Order sheds light on a religious sect dating back to the Crusades. Having survived throughout the centuries, it aims at fulfilling a prophecy, 
A Dog. This movie is a dog, pure and simple. We ended up with two of these are the freebie give aways for the last few DVD players we bought. 
Has not aged well. When I was a kid, I loved this movie and the TV series. I was a devoted fan, and built model rockets of the Viper fighter, 
Wonderful program, but flawed files... Okay, so to catch up on this exciting new series, I decided to try this revolutionary downloading program - Amazon Unbox! I selected the first 
Do not believe what you can not see. I saw this film on IFC. It was a very interesting film with great acting by Molly Parker. I order this film, 
AMAZON SUCKS. I live in the UK and Amazon doesn t allow me to download ANY off the NCIS shows. This service should be open to all amazon users......!!!!!!  
ask yourself why . WARNING ~ a bunch o SPOILERS and common sense ALERT !!!why did the grand father have to be a perverted drug addict????how i would have done 
What a pity!. I hope people don t start to think of this movie as Alien 5. In my mind this is a whole new venture, one that is separate 
 It was so boring, that I could scream! . This line, spoken by Julie Christie to Dirk Bogarde in Darling just about sums up my feelings towards this movie. 
Thoroughly predictable thriller . The only thing that kept this from being ABSOLUTELY predictable was that a dead bad guy did NOT spring back to life. I found myself saying 
The Quality to DVD is Appalling!. Raise the Red Lantern is a wonderful movie with a great story. When I had heard that this movie was going to be transfered 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
I prefer... This movie was ok. I do prefer The Messenger starring Milla Jovovich. Milla is exceptional in that version  
Not really for the beginner. This tape really doesn t show you how to do all of the cuts listed. In fact, you don t ever see a complete groom 
Not Happy. I m a fan of NCIS, but living in australia means that the episodes and dvd s area released months behind those in the USA. Why is this 
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
Shockingly Revisionist and Doctrinaire View of Jazz History. Throughly dismisses all Jazz after 1960, including Fusion, Free Jazz, and everything thereafter. Marsalis actually calls Cecil Taylor s music self-indulgent bullsh 
Stupid Boring Gross!!. This movie is stupid beyond words. I watched a half hour of it and COULD NOT watch any more I was so lost and BORED. Makes no 
This is Horrible. I love the Avatar and I was so thrilled that amazon allows people to download it except the only problem is I ve been trying for the 
Disappointing in more ways than as a remake. It s not just that this film is a bloated remake of a quick, clean, near-perfect minimalist thriller. It s not that 
This Movie was very Disappointing. This movie is strickly for the women now I see why it was made for the lifetime channel. It was hard for me as a 
Bedlam. The bedlams that greet the current Republican Administration each morning for USA `involvement in Iraq have actually relegated this DVD to second-rate.It is obvious that the producers of this 
it left me rooting for stalin. a tired bit of revisionist propaganda out of post-soviet russia which somehow won an oscar as best foreign film. its fascinating that something so 
Femme Fatales or Very Lame?. Terrible direction, terrible writing, it almost feels like the director didn t know what he was working with. Although this movie wanted to be in 
Been better books by Seuss.... This is an interesting Seuss book. The moral that it is trying to portray is good, but the story is pretty lame and it doesn 
Star Trek: City on the Edge of Forever. My favorite show of the Trek series but there s no way I d buy another individual program from Amazon. It will 
Dull Brass. Interesting only because it was made by Europe s premier exploitation director, Kitty is tedious and has pretensions to being an expose of the Nazis. This film is 
A BOMB of a flick except for a few good gore effects. This sequel to a horror classic started out ok, but by the middle, none of it mattered anymore, 
Saving the world from giant grasshoppers. A review by the students in ENT 201, Insects on Film Clemson University, Clemson, SC Spring 2005When better to meet your new man than 
once again a king story is ruined on film. in the short story collection night shift, mr.king gave us some of his best short stories and spawned at least 6 
One of the worst movies I ve seen in a long time. This movie is so disjointed that you watch it hoping to understand what s going on. Brad Pitt, 
Didn t work. I downloaded the player and this episode as part of a promotion that gave a free episode. Not only did I get charged, but when I cancelled 
If there s a worse movie than this I haven t seen it!. If there s a worse movie than this I haven t seen it! Looks like it was 
Great movie, awful print. Avoid! Get the more expensive one. I have seen the cheap version of this movie on VHS and it is terrible. A beautiful, mesmerizing film butchered 
A must view for Sophia Loren fans. Even though I am not a Sophia Loren fan, I thoroughly enjoyed her perfomance in these 3 different short stories about 3 totally 
Anger management fails... I watched Anger Management on the plane. Since there is nothing else to watch, and the flight is more than ten hours, you usually watch whatever is 
Does anything happen in this movie?. So this movie is made of 2 stories. The first one is quick and involves Takeshi Kaneshiro and Brigitte Lin. Both have their stories 
Not worth 107. I purchased my version of El Hazard from a zShop for 19 bucks and I am SO glad that I did.That said, the first series is worth 
Pretty to look at but... I was not thrilled with this work. Here s why: The movie jumps about in non-logical fashion that distracts from the flow. It is beautifully 
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
UnBox video not yet working. Will not play once video was downloaded. I get the error message: can not play file, please try again later. error# 0x80040273 I made the 
Exciting concept, dud follow-thru. The concept was a dream for monster fans -- combine Werewolves, Frankenstein Shuler Hensley , Jeckel Hyde, and Dracula, with Bram Stoker s vampire-chaser Van Helsing, 
The Brat Pack and those enormous granny panties. This was the movie that gave us The Brat Pack, a staple of a certain 80s cultural set. The term Brat Pack 
Whiny Slackers Poke Reality With Stick - Reality Bites Back. Reality Bites seemed fresh when it was first released, giving voice to a generation - with the unfortunately derogative soubriquet 
Not too bad, but not too good. I actually had this on my shelf for 2 or 3 years. I tried to watch it a time or 2 and just 
I have not yet received this DVD. I can t review an item you haven t sent me yet  
0 stars!!!. STU-pid... this is stupid and, broing the ending is soooo set up for megalodon 2, EEEEEEEEEEHHHH!!! don t really remember it. but i know it was stupid. say 
Not worth 107. I purchased my version of El Hazard from a zShop for 19 bucks and I am SO glad that I did.That said, the first series is worth 
Dismayingly bad. It s not just that If lucy Fell is a bad film. 90 of what comes out of Hollywood is uninspired, formulaic dross just like it, and usually 
 Well, I love you, you potato head. . You d think with a cast including Cary Grant, Ginger Rogers, Marilyn Monroe and a chimpanzee all directed by the great 
Where was the War?. This is a film about two soldiers captured during the Chechen war. Normally the Chechen rebels don t take prisoners but one of the men is 
Cant watch. I downloaded this program and it was garbled and video as if played in slow motion. This is the first of two downloads that didn t play. I 
worst Bond movie?. Apologies to those of you who seem to actually like this film, but when I re-watched it recently after not having seen it in ten years or 
Poor support. This was my first download of this type and also my last. I did get it to play with my desktop where I downloaded it but moving it 
Moon River....this movie is all wet!. Overacted. Boring. Horrible movie. The only likable character was Cat.  
Widely acknowledged classic, I hated it. The movie is widely considered a classic for Hong Kong action movies. Leslie Cheung is a fantastic actor, and I enjoyed Bridgitte Lin very 
Bad misfire. I ve never read the Balzac novel this movie is based upon, but if Balzac wrote a coherent story, it didn t make it to the screen this 
Good Movie - Horrible Recording. Artisan has released a horrible recording of a very good, sophisticated comedy that questions the values of marriage. The DVD I got from the start 
Superficial. Whatever happened to the glory days of French cinema like Truffaut, Godard etc, now replaced by unimaginative realists of the type represented in this movie. From the cardboard cutout 
The Beginning of Disappointment. As a big fan of Ralph, I was looking forward to The End of the Affair. Maybe my expectations were too high, but this movie is 
Not Happy. I m a fan of NCIS, but living in australia means that the episodes and dvd s area released months behind those in the USA. Why is this 
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
Controversy, not quality. It was probably brave to make any sort of a film out of Rudi van Danzig s book. Doubtless the controversial part of the subject matter of 
Great Acting but unbelievable story line. This movie has such wonderful reviews from both professional critics and Amazon customers that I was expecting great things. While I agree the acting 
Star Trek: City on the Edge of Forever. My favorite show of the Trek series but there s no way I d buy another individual program from Amazon. It will 
Not bad...once. When I watched this movie, I have to say, I thought it was pretty pointless. Napolean Dynamite is, too, but it s funny. This isn t quite up 
I was nt that impressed... The story line was fair, but the T&A not so hot... 2 star  
Don t bother with this garbage. I wanted to see Natalie Portman in what I thought was a real acting role.The only other movies I ve seen her in was 
Leaving Las Vegas. Elezabeth Shue is always good, but Cage was pathatic. Story line droned on and on with a big flop at the end  
Weird. This movie is very weird and it makes you really dizzy. It shows you the end first and then shows you the events that lead up to it. Not 
Big, brash and boring. The movie Extreme Ops which opened to lukewarm reviews and even more lukewarm box office really should carry a government health warning with it. It is 
Same Thing. The Dane Cook episode is the same one that it on his Harmful If Swallowed c.d. The c.d. also has the uncensored version of this routine that is 
DVD PUT IT ON DVD. I DONT WONT TO DOWNLOAD IT I WONT IT ALL ON DVD THIS IS WASTE MONE  
Disappointed. The plot of the story was ruined by the immorality and language. This could have been a beautiful story if sexual immorality and profane language had been eliminated. It 
Spalding, where are you??. The recent disappearance of Spalding Gray has made me realize what I don t like about this film: its narcissism. It s Gray s defining characteristic. 
Same Thing. The Dane Cook episode is the same one that it on his Harmful If Swallowed c.d. The c.d. also has the uncensored version of this routine that is 
I know it is a VERY BAD MOVIE. Before clicking the link on this page for this film I knew that someone would say VERY BAD MOVIE, OR VERY BAD 
Why the Charge. Curious as to why Amazon would charge for this content when CBS offers it for free on the official Survivor Website. Yeah, at the CBS site you 
disapointed. i was verry disapointed to see this movie because i wanted to see the real movie and not a musical movie.i m still looking for the real real movie 
Almost unwatchable sci-fi turkey. This blatently derivative hat tip to Ridley Scott s Alien, with a hint of Stanley Donen s Saturn 3 thrown in movie should surely win the 
The President s Analyst. My husband and I are both James Coburn fans but we found this movie to be unwatchable. The story line is boring in that you just 
DVD PUT IT ON DVD. I DONT WONT TO DOWNLOAD IT I WONT IT ALL ON DVD THIS IS WASTE MONE  
How much did they spend on this garbage? Worst Levinson film I ve seen since Envy . I actually wish they had given us director commentary on this disc because 
Sterile, derivative and plastic... ...just like Hollywood and just like the music industry which, I guess, is the point.John Travolta, playing on his character from Get Shorty and, to a 
WARNING: Wrong Episode!. This item is supposedly titled UFOs: The First Encounters. It is, however, an episode about reincarnation. It is incorrectly labeled. DO NOT PURCHASE unless you are looking 
dv that doesnt work. the dvd didn t work and returning it couldn t be more awkward so just cut my losses not happy in the slightes  
Best movie with no conclusion I ve ever seen. OK, I m a SciFi fan. I read the SciFi reviews and thought this was really a movie for me, and 
A bad movie with some redeaming qualities. Ok so Claud was never a great actor and this was not his best work, Yes the martial arts are weak at best, 
Tootsie. To begin with the movie Tootsie is classified as a genre of romance and comic.This movie is produced in New York. The protagonist is Michael Dorsey and he is 
Survivor Rip Off. I have bought 2 seasons of Survivor on unbox and both of them are not complete. Very dissapointing. Guatemala episode 11 is from a completely different season 
Off the Formula But Still Disappointing. The Rebel-With-A-Heart-of-Gold-Who-Learns-The-Meaning-Of-Love scenario is put aside for a kind of soft spoof of spy pictures, which were very popular in the movies and on 
Never Again. I never received this product and will not order from you again. When there is a problem, you are not easy to reach  
 Yawn . I bought this DVD because it features Alan Rickman. I also purchased it because of someone else s Amazon review They sounded like they really knew what 
Bad Device. I wish that Amazon can get it right, that when you create a service you do not have to go into some s computer and screw around, Shame 
A TRUE LOSS OF FAITH. Faith Hathaway had just graduated High School and was one week away from going into the army. She was full of hope and life. Robert 
another crappy camp experience. It wasnt all that bad. It had its moments. Brad Renfro Bully , Dominique Swain Face Off , Keram Malicki-Sanchez tv s Buffy The Vampire Slayer 
 Bondage Scene NOT COMPLETE!. I just got my copy of the DVD R-Rated version and yes the best parts of the bondage scene are missing. Why those edit happy 
Wow-- it s impressive how much of a mess this is. The Weight of Water Kathryn Bigelow, 2000 This movie should have been a big production-- an adaptation of an 
Movie won t start. This movie will not start without giong to the scene starter. Grandchildren cannot start the movi  
This version is a very bad remake of a very good film. Greetings to one and all. Just wanted you to know that if you are looking for a pretty 
ORIGINAL IS BETTER~!. If you want UNCUT ORIGINAL version, ALWAYS look for ORIGINAL LICENSED Production. NOT US Release. Its a foreign film, it should not be US version to begin 
Not happy. This is only a portion of this episode. It cuts off in the middle of a sentence  
Just a bit too much. Barry Longyear s story is perfect. This movie could have been but what was that bull at the end with the whips and factory slaves 
 We ll Make a Bumpia Out of Columbia . RKO filed for bankruptcy in the mid-1930 s and was on the verge of finally getting back on their feet 
I disagree with J. McCormack...it is horrible. The movie is frustrating and a big disappointment. And, what is the point of everything being so white? Is there some deep meaning 
Edited Version. This version is eleven minutes shorter than the orginal version based on the information printed on the DVD and listed in the IMDb. I saw this film a 
I ve been cheated by Amazon. It really sucks, tried to download but it s not able to be viewed in pc s outsided the united states. Crikey.I ll have 
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
snowboarding mixed with bullets and action dont mix. this movie started out good but then got all mushy with the action and the gunfire. good snowboarding stunts, and the cast 
What s up with that?. I wish I had read the other reviews first. Though the quality of the episode and the video are top notch, the episode cuts off 
Really, really bad movie... one of the worst movies i ve seen. Man, there s no way to describe this movie.Slow, boring, unidimensional, bad plot, really bad acting...Really low-budget in 
Survivor Rip Off. I have bought 2 seasons of Survivor on unbox and both of them are not complete. Very dissapointing. Guatemala episode 11 is from a completely different season 
Dont get Fiji final week ... Dont dwnld Survivor, Thunderstorms & Sacrifice . Its my fault for not reading the whole thing. you would think that the last episode would 
Save Your Money..... This film is just awful. The plot seems to suggest that if your husband abused you, you re entitled to rob a stage and pistol whip any 
Confusing, too many characters, difficult to follow story line. Simply put: the movie is boring. Clich upon clich is confirmed and story lines never come together. It seems as if 
Great for the Zen Vision. At first I didn t realize that you have to use Amazon s software to load onto the Zen. Once I figured that out actually 
Some Of The Worst Acting I ve Seen In My Entire Life!. When the lead character acts like she s sleepwalking through the entire film, that s distracting! When just 
What about the missing episodes. Why should one buy this series? What about the missing episodes? Are they going to be added later, or this is it? I cannot believe 
Boring... I know that this film is supposed to be a masterpiece, but I fail to see how anyone can interpret this film that way. I was surprised to see 
Wonderful,, exhilarating psychoanalytic comedy. Peter Sellers as well as Peter O Toole and all the beautiful women: Capucine, Romy Schneider, etc, make ot his movie an extraordinary satire of the 
Star Trek: City on the Edge of Forever. My favorite show of the Trek series but there s no way I d buy another individual program from Amazon. It will 
Insert pun with word con here... Con Express has lots of action in it, which is great because this hides the poor writing and uninteresting characters. Unfortunately, the action isn 
Nice idea but too slow to be enjoyable. I wonder if bad subtitles ruined the film but it was SO PAINFULLY SLOW I found it impossible to sit through. I 
Did not work. The ones that are posted twice do not work. If they are posted once, you can try to download it, but it might not work. The video 
Firefly: Excellent. But buy it on DVD, not Unbox !. Read the Unbox terms of use CAREFULLY before choosing this route over a regular DVD purchase. It is not your 
It was....well you d have to see it to believe me. This movie was a lot of things. It was funny not funny haha, but funny that s retarded , 
Night Life song Replaced. The most memorable part of this film was the dance scene to Night Life which would repeat through the movie. This version credits the song, but 
TERRIBLE..TERRIBLE BORING MOVIE!. I am a lover of Japanese movies. I even purchased a masterpiece Sadakan No. 8 for 50 for a VHS. I have a huge collection of Japanese 
Michael Moore : Propaganda Stooge of the UAW. Michael Moore filmed this propaganda,partially financed by the United Auto Workers, to distract attention from the real reason GM was forced to 
Amazon.com likes to take my money. this is another story that I don t know if I like it or not because Amazon.com never sent it too me. this has 
Midly entertainitng, but a bit off. Parts of this story are entertaining, but parts of it tended to bother me. What really bothered me was that Harriet did some mean 
What a disappointment!. After seeing the first Resident Evil movie and liking it, I was expecting a whole lot more from this film, which I had been anticipating as soon 
MacGyver on stupid pills. As mentioned in another review, stolen scenes from Runaway Train. Not just clips, but entire scenes. Also the plane crash scene from Cliffhanger. Still worth 3 
 Wild Orchid please more like Withered Orchid . After Two Moon Junction and 91 2 Weeks I expected a lot when I watched Wild Orchid last night. Unfortunately I 
Star Trek: City on the Edge of Forever. My favorite show of the Trek series but there s no way I d buy another individual program from Amazon. It will 
Poor support. This was my first download of this type and also my last. I did get it to play with my desktop where I downloaded it but moving it 
If only the movie would have followed the book.... This movie was awful. That s all I can say about it. It killed the book, which happens to be one 
Valentine 2001 . Director: Jamie BlanksCast: Denise Richards, David Broeanaz, Marley Shelton, Jessica Capshaw, Jessica Cauffiel, Katherine Heigl, Hedy Burress, Fulvio Cecere.Running Time: 96 minutesRated R for strong horror violence, 
John Travolta and Samuel L. Jackson, again... So the first thing you need to know about this movie is that it sucks. It really does. I m not sure who 
Very boring. The plot to this movie or so called sequal is horrible. I rented this movie expecting something good and I end up falling asleep. I actually had to 
What about the missing episodes. Why should one buy this series? What about the missing episodes? Are they going to be added later, or this is it? I cannot believe 
NO story. Good cinematography. Okay music. I watched this movie after hearing how highly rated it was. VERY disappointing. Musical score over shots around Russia, or Europe. I couldn t 
Worst movie EVER!!. I purchased this movie based upon the reviews and recommendations from others on Amazon.com who I assumed had watched it and liked it. Not knowing the titles 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
Rent before you buy. There are not many movies I have switched off after the first 30 minutes, but this is one of them, and I recommend you rent this 
Poor support. This was my first download of this type and also my last. I did get it to play with my desktop where I downloaded it but moving it 
Wild Orchaid. This movie was NOT good at all. Other than it has beautiful people with real nice bodies,everything else is a waste of money and time  
Corny movie. I admit that I m a die-hard Johnny Depp fan, but this wasn t anywhere near one of his best. He IS adorable in the movie, but the 
no teeth to this one. Maybe I was just expecting something like Jaws but I didn t think this movie that great. I watched it twice now only because I 
Like, Almost Totally Gross!. Although Valley Girl came out when I was a teenager, it somehow eluded me until now. I bought it because of the favorable reviews, and of 
A Disappointment...Ugh...Not recommended. For those of you interested in seeing a delicate and sensitive portrayal of a S M relationship, I would highly suggest the Japanese film, Moonlight Whispers over 
Bad audio track. The performances included are good, BUT one CAN NOT HEAR THE MUSIC that the performers are skating to. The music is at a very low volume with 
See this movie at lest once. ...to see just how bad it is. Unlike it s predecessor Heavy Metal 2k has one single 90 minute story arch talking place in 
Not what I expected. This is not the version of Pirates shown on Great Performances. It is a video of the actual stage performance in Central Park. The video quality, 
Seagal Saves the Day without Doing Many Actions -- So Boring. When I saw so-so actioner Belly of the Beast, I thought Steven Seagal was well on the way to 
There s a reason why the director was assassinated. I m a firm believer in freedom of speech, but honestly this movie was disgusting without any redeeming qualities. The product 
Beware! Close-out-goods Amazon are DVD Pirates. I just want to let potential marketplace buyers of SALO that the seller: closeoutgoods and other Amazon marketplace sellers are selling pirated bootlegged editions 
The ship sank. This was one of MGM s worst musicals. It s amazing because it had a lot going for it the casting of three beautiful talented women: Ann 
This is Uncut? Your kidding me!?. This sure sounded like a hot movie when i read the overview. A young woman curious about sex and trying to get herself off. 
Not happy. This is only a portion of this episode. It cuts off in the middle of a sentence  
Don t be fooled. I have watched this movie along with many other Jet Li films. To be very honest with you this movie is one that you can keep 
Great for the Zen Vision. At first I didn t realize that you have to use Amazon s software to load onto the Zen. Once I figured that out actually 
no s. Hey lets put Hugh Grant on the cover and maybe people will buy it. Well I didnt buy it for Hugh however, I did buy it because Fangoria 
Did not receive it. The supplier {digital eyes} told it was available any more & they where going to tell Amazon to give me cridit for the above item,but I 
 Virginal Encounters might be a better title [:- . All the promos made me think that this would be a really great Sci-Fi story with beautiful babes all over 
